match_id,puuid,name,placement,total_damage_to_players,players_eliminated,traits,units
NA1_5267910158,8JV3oY85waejFoahO4QRSBQwDtUnQgwCL2DjCpuxmD9Ie3brphJPIlr3JcHNLn-AiYuniiKK6uU2kw,Eternity#NA2,2,96,2,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(7); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_Marksman(2); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(4),"TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:3, items:TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT14_ZeriCyberneticItem]; TFT14_Elise[tier:2, items:]; TFT14_Varus[tier:2, items:TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet]; TFT14_Mordekaiser[tier:3, items:TFT_Item_Crownguard,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet]; TFT14_Gragas[tier:2, items:]; TFT14_Sejuani[tier:2, items:TFT14_MordekaiserCyberneticItem,TFT14_SejuaniCyberneticItem,TFT4_Item_OrnnAnimaVisage]; TFT14_Zeri[tier:1, items:]; TFT14_Aurora[tier:1, items:TFT14_Item_EdgeRunnerEmblemItem,TFT_Item_ArchangelsStaff]"
NA1_5267910158,ArDzQZPIFAn6TBbsdyDMaoM6uIcMp0BQPAWwlnTUUORO7j-FgHFTK7fuFHuOkZwUx1POcfwAykz3mw,Hallgaar#NA1,1,113,5,TFT14_AnimaSquad(8); TFT14_Armorclad(1); TFT14_BallisTek(1); TFT14_Controller(2); TFT14_StreetDemon(1); TFT14_Strong(2); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(2); TFT14_Virus(1),"TFT14_Sylas[tier:2, items:]; TFT14_Seraphine[tier:2, items:TFT_Item_Zephyr]; TFT14_Vayne[tier:3, items:TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Illaoi[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Neeko[tier:3, items:TFT_Item_IonicSpark,TFT_Item_JeweledGauntlet,TFT_Item_FrozenHeart]; TFT14_Leona[tier:2, items:TFT_Item_Redemption,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest]; TFT14_Zac[tier:1, items:]; TFT14_Aurora[tier:2, items:TFT_Item_Morellonomicon]; TFT14_Vayne[tier:3, items:]"
NA1_5267910158,FvDUFP2PXGMs1KYCXeqW-N7HBpEawSLeDrwCMe89gPzehoT5rfAa9YGbBiAH1dxNrLafviN65fvtZA,Booty Justice#NA1,7,27,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cyberboss(2); TFT14_EdgeRunner(2); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_Mob(1); TFT14_StreetDemon(1); TFT14_Techie(8); TFT14_ViegoUniqueTrait(1),"TFT14_Zyra[tier:2, items:]; TFT14_Poppy[tier:3, items:TFT_Item_DragonsClaw,TFT_Item_BrambleVest]; TFT14_Seraphine[tier:2, items:TFT_Item_SpearOfShojin]; TFT14_Veigar[tier:3, items:TFT_Item_Leviathan,TFT_Item_Leviathan,TFT_Item_BlueBuff]; TFT14_Shyvana[tier:3, items:TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT14_Mordekaiser[tier:1, items:]; TFT14_Fiddlesticks[tier:2, items:]; TFT14_Viego[tier:1, items:]"
NA1_5267910158,MRfk92NfjP0GoixM_MhxRFrXQ9WrG4pgbFvtf0fr-TM-KEYg_wqFR56OqKGDPKv36J0uv0WY1hUoCg,Lai 2 Me#NA1,8,15,0,TFT14_AnimaSquad(1); TFT14_Armorclad(4); TFT14_BallisTek(4); TFT14_Controller(2); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_Strong(2); TFT14_Suits(3); TFT14_Swift(3); TFT14_Vanguard(2),"TFT14_KogMaw[tier:1, items:]; TFT14_Skarner[tier:1, items:]; TFT14_Draven[tier:1, items:TFT_Item_BansheesVeil,TFT14_Item_StrongEmblemItem,TFT14_Item_ArmorcladEmblemItem]; TFT14_Galio[tier:2, items:TFT14_Item_GuardianEmblemItem,TFT7_Item_ShimmerscaleMogulsMail]; TFT14_Zed[tier:2, items:TFT_Item_Bloodthirster,TFT_Item_TitansResolve]; TFT14_Sejuani[tier:1, items:TFT14_Item_ControllerEmblemItem]; TFT14_Ziggs[tier:1, items:]; TFT14_Renekton[tier:1, items:TFT_Item_Bloodthirster,TFT_Item_NegatronCloak]; TFT14_Urgot[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT14_Item_SwiftEmblemItem]"
NA1_5267910158,5k7AT4jXB8elbyh2qnXo9T94NUaG6etCGBScXC-DROTPenC1vdNOYHUyozCi6VXbOvwMZ4g5Y0Ky8w,Señor Wazowski#9777,6,34,0,TFT14_Armorclad(2); TFT14_BallisTek(2); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Mob(5); TFT14_Overlord(1); TFT14_Swift(2); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_KogMaw[tier:2, items:]; TFT14_TwistedFate[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade]; TFT14_Darius[tier:3, items:]; TFT14_Skarner[tier:3, items:]; TFT14_Braum[tier:2, items:TFT_Item_GargoyleStoneplate,TFT14_Item_ArmorcladEmblemItem,TFT_Item_WarmogsArmor]; TFT14_MissFortune[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_JeweledGauntlet]; TFT14_Renekton[tier:1, items:]"
NA1_5267910158,jj3EIRkYjBi5WVushnAR3SB8k_ZUSWV5k92CSOM8RrLe5F8TzwpXKuz2cOFsGYbZyoPVAeYoP1B2gQ,Mr Tretick#MRT,5,34,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_Controller(5); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_StreetDemon(2); TFT14_Suits(4); TFT14_Supercharge(2); TFT14_Swift(1); TFT14_Vanguard(1),"TFT14_Vi[tier:2, items:]; TFT14_LeBlanc[tier:2, items:TFT_Item_ArchangelsStaff,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet]; TFT14_Draven[tier:2, items:]; TFT14_Galio[tier:3, items:TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Artifact_LightshieldCrest]; TFT14_Yuumi[tier:2, items:TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet]; TFT14_Neeko[tier:2, items:TFT_Item_NightHarvester,TFT_Item_BrambleVest]; TFT14_Ziggs[tier:2, items:]; TFT14_Samira[tier:2, items:]"
NA1_5267910158,6pMSSy2QdVftYPxhnTDUMOWK51EfelUb9mIeyJ15EBU7QsizKXczxg7KNG1TbnRUIkYox7fbzLVbRA,tmanstriker99#NA1,4,51,1,TFT14_AnimaSquad(3); TFT14_Cutter(1); TFT14_Divinicorp(3); TFT14_Immortal(1); TFT14_Mob(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Vanguard(6),"TFT14_Sylas[tier:2, items:]; TFT14_Vayne[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Braum[tier:2, items:]; TFT14_Senna[tier:3, items:TFT_Item_RunaansHurricane,TFT_Item_InfinityEdge,TFT_Item_LastWhisper]; TFT14_Jarvan[tier:3, items:TFT_Item_RedBuff,TFT_Item_TearOfTheGoddess,TFT_Item_SpectralGauntlet]; TFT14_Zed[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_Quicksilver]; TFT14_Leona[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_DragonsClaw,TFT_Item_Deathblade]"
NA1_5267910158,FIqI6492z8pGd5jN9X9lSjO1YMoHWGI3gOBZiVCGGYAregLqdwnK-cEFwKit8K8eZE_pyDUHOeGXhQ,PN10Reformed#NA1,3,49,1,TFT14_Armorclad(1); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cutter(5); TFT14_Divinicorp(7); TFT14_EdgeRunner(2); TFT14_Overlord(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Morgana[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Rengar[tier:3, items:TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction]; TFT14_Senna[tier:2, items:]; TFT14_Varus[tier:2, items:]; TFT14_Gragas[tier:3, items:TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw]; TFT14_Vex[tier:2, items:TFT_Item_RabadonsDeathcap,TFT_Item_NeedlesslyLargeRod]; TFT14_Renekton[tier:1, items:TFT14_Item_GuardianEmblemItem]; TFT14_Urgot[tier:1, items:TFT_Item_LastWhisper]"
NA1_5267879402,ymlNyzD46roRiAgXFVhPCSPZH1EESESi1a9tZaUqbLkc4jm7BnXB05d21ZQM3g9bv2WqEp_zY6GbgA,FireFistAce#001,7,24,0,TFT14_BallisTek(1); TFT14_Bruiser(3); TFT14_Controller(3); TFT14_Cyberboss(3); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_StreetDemon(3); TFT14_Techie(5),"TFT14_Ekko[tier:2, items:TFT14_Item_TechieEmblemItem]; TFT14_Veigar[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:]; TFT14_Fiddlesticks[tier:1, items:]; TFT14_Gragas[tier:1, items:]; TFT14_Neeko[tier:1, items:TFT_Item_Redemption,TFT_Item_IonicSpark,TFT_Item_DragonsClaw]; TFT14_Brand[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet]; TFT14_Ziggs[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_RapidFireCannon]; TFT14_Kobuko[tier:2, items:]"
NA1_5267879402,veLmZf9p9iNOcfuP8n4xqJktPEW7Zj-jCVD2MGj52wwVEvoWp7v4MpmAY1rxcqww9ofUhn2J_NPzdQ,Photonoid#NA1,8,31,0,TFT14_AnimaSquad(1); TFT14_BallisTek(2); TFT14_Bruiser(2); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(4); TFT14_Strong(2); TFT14_Swift(2); TFT14_Vanguard(3),"TFT14_KogMaw[tier:1, items:TFT_Item_TacticiansRing]; TFT14_TwistedFate[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_BFSword]; TFT14_Darius[tier:3, items:TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor]; TFT14_Vayne[tier:1, items:]; TFT14_Skarner[tier:2, items:]; TFT14_Braum[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_FrozenHeart,TFT_Item_NightHarvester]; TFT14_Jarvan[tier:1, items:]; TFT14_Gragas[tier:2, items:TFT14_Item_MobEmblemItem]"
NA1_5267879402,5k7AT4jXB8elbyh2qnXo9T94NUaG6etCGBScXC-DROTPenC1vdNOYHUyozCi6VXbOvwMZ4g5Y0Ky8w,Señor Wazowski#9777,3,57,1,TFT14_Bruiser(1); TFT14_Controller(2); TFT14_Cutter(5); TFT14_Divinicorp(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(3); TFT14_Strong(1),"TFT14_Alistar[tier:2, items:]; TFT14_Ekko[tier:2, items:]; TFT14_Graves[tier:3, items:TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]; TFT14_Rengar[tier:3, items:TFT_Item_TitansResolve,TFT_Item_Bloodthirster]; TFT14_Senna[tier:3, items:TFT14_Item_CutterEmblemItem,TFT_Item_RapidFireCannon,TFT_Item_StatikkShiv]; TFT14_Varus[tier:3, items:TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet]; TFT14_Neeko[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_GiantsBelt]; TFT14_Vex[tier:2, items:TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_Leviathan]"
NA1_5267879402,jj3EIRkYjBi5WVushnAR3SB8k_ZUSWV5k92CSOM8RrLe5F8TzwpXKuz2cOFsGYbZyoPVAeYoP1B2gQ,Mr Tretick#MRT,4,86,2,TFT14_AnimaSquad(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_Marksman(1); TFT14_Mob(2); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Thirsty(4); TFT14_Vanguard(4),"TFT14_Jhin[tier:2, items:TFT_Item_LastWhisper,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet]; TFT14_Rhaast[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate]; TFT14_Braum[tier:2, items:]; TFT14_Elise[tier:2, items:TFT_Item_HextechGunblade]; TFT14_Jarvan[tier:2, items:]; TFT14_MissFortune[tier:2, items:TFT_Item_RapidFireCannon,TFT_Item_InfinityEdge,TFT_Item_Deathblade]; TFT14_Leona[tier:2, items:TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor]; TFT14_Samira[tier:2, items:]; TFT14_Aurora[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm]"
NA1_5267879402,SE9xjkvyD3jZrco6eahk_HwE_Qg9pCzl254tFZlmmzTtDGcyG_FzAEfGk3dlE-NfLRql_2YfregXgg,Anh xin loi#8888,2,65,1,TFT14_BallisTek(2); TFT14_Bruiser(2); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Netgod(1); TFT14_StreetDemon(3); TFT14_Supercharge(2); TFT14_Techie(6); TFT14_ViegoUniqueTrait(1),"TFT14_Zyra[tier:1, items:]; TFT14_Veigar[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_RedBuff]; TFT14_Fiddlesticks[tier:2, items:]; TFT14_Brand[tier:2, items:TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin]; TFT14_Annie[tier:2, items:]; TFT14_Chogath[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest]; TFT14_Samira[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster]; TFT14_Garen[tier:1, items:TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster]; TFT14_Viego[tier:2, items:TFT_Item_ForceOfNature,TFT_Item_UnstableConcoction,TFT_Item_PowerGauntlet]; TFT14_Neeko[tier:2, items:TFT_Item_DragonsClaw]"
NA1_5267879402,N8-xkIQbfVT0bbLms34bT7lEX-tdDkJxneMICh5u7HPdDGy_Uh6_A3Jd3t4y2d3U9J60CJQ3iZA1vw,VINI Pháck Kơ#VINI,1,66,1,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_EdgeRunner(5); TFT14_HotRod(4); TFT14_Marksman(2); TFT14_Netgod(1); TFT14_Supercharge(2); TFT14_Swift(2); TFT14_Techie(2); TFT14_Thirsty(2),"TFT14_NidaleeCougar[tier:2, items:]; TFT14_Kindred[tier:3, items:TFT_Item_ArchangelsStaff,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet]; TFT14_Shyvana[tier:2, items:TFT7_Item_ShimmerscaleMogulsMail,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate]; TFT14_Jhin[tier:2, items:]; TFT14_Naafiri[tier:1, items:]; TFT14_Elise[tier:1, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_FrozenHeart]; TFT14_Sejuani[tier:2, items:TFT9_Item_OrnnTrickstersGlass,TFT14_SejuaniCyberneticItem,TFT_Item_ForceOfNature]; TFT14_Zeri[tier:2, items:TFT_Item_GuinsoosRageblade,TFT14_NaafiriCyberneticItem,TFT_Item_InfinityEdge]; TFT14_Garen[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT9_Item_OrnnTrickstersGlass]; TFT14_SummonLevel4[tier:4, items:TFT14_Item_Nitro_ChromeCounter]; TFT14_Garen[tier:2, items:]; TFT14_Sejuani[tier:2, items:]"
NA1_5267879402,9XS9TNjSmfn4jRTyBHer8rL8FXyqah3IvD8Va7TW7HFfmrd7kEVpeZIyMeDh97ofMvkQX2GjSRoJXw,Aliekkilla#NA1,6,54,1,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(3); TFT14_HotRod(4); TFT14_Marksman(2); TFT14_Overlord(1); TFT14_Supercharge(1); TFT14_Swift(2); TFT14_Techie(3); TFT14_Thirsty(2),"TFT14_NidaleeCougar[tier:3, items:TFT_Item_TitansResolve,TFT_Item_JeweledGauntlet]; TFT14_Kindred[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin]; TFT14_Shyvana[tier:3, items:TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_SpectralGauntlet]; TFT14_Jhin[tier:2, items:TFT5_Item_ThiefsGlovesRadiant,TFT5_Item_BrambleVestRadiant,TFT5_Item_HextechGunbladeRadiant]; TFT14_Elise[tier:2, items:TFT14_Item_TechieEmblemItem,TFT_Item_SpearOfShojin]; TFT14_Mordekaiser[tier:2, items:TFT14_SejuaniCyberneticItem]; TFT14_Zeri[tier:1, items:TFT5_Item_GuinsoosRagebladeRadiant,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade]; TFT14_Renekton[tier:1, items:TFT_Item_DragonsClaw,TFT_Item_RedBuff]; TFT14_SummonLevel2[tier:3, items:TFT14_Item_Nitro_ChromeCounter]"
NA1_5267879402,7hgVneLIJHBLpmHuWcOR7gRueMVhPey-E-Sjz5KaLVSuKnUSStR267_9lZKGtAccEmoh84QcooGIFw,rassidan#NA1,5,63,1,TFT14_AnimaSquad(1); TFT14_Armorclad(4); TFT14_Bruiser(2); TFT14_Cyberboss(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(5); TFT14_Immortal(1); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_Suits(2); TFT14_Swift(2); TFT14_Techie(2); TFT14_Thirsty(2); TFT14_ViegoUniqueTrait(1),"TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:2, items:TFT_Item_ForceOfNature]; TFT14_Draven[tier:2, items:TFT_Item_InfinityEdge]; TFT14_Mordekaiser[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_Redemption,TFT14_JaxCyberneticItem]; TFT14_Galio[tier:1, items:TFT_Item_RedBuff,TFT_Item_IonicSpark]; TFT14_Sejuani[tier:2, items:TFT_Item_GargoyleStoneplate]; TFT14_Zeri[tier:1, items:TFT14_ZeriCyberneticItem,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade]; TFT14_Renekton[tier:2, items:TFT_Item_Bloodthirster]; TFT14_Kobuko[tier:2, items:TFT_Item_Crownguard,TFT_Item_Crownguard,TFT_Item_AdaptiveHelm]; TFT14_Aurora[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin]; TFT14_Viego[tier:1, items:TFT_Item_GuardianAngel]"
NA1_5267395692,rAFL6hvPhVFs0btEbCdTEh0ATq9GeOtjJ3lgSl4tcow5oxqDCvDA-r69LSQn-eMrs1P51An8QC39Cg,21 Cabage#YSL,8,41,0,TFT14_Bruiser(2); TFT14_Controller(2); TFT14_Cutter(4); TFT14_Divinicorp(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(3),"TFT14_Alistar[tier:2, items:]; TFT14_Ekko[tier:2, items:]; TFT14_Graves[tier:2, items:TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_BFSword]; TFT14_Rengar[tier:2, items:TFT_Item_TitansResolve,TFT_Item_UnstableConcoction]; TFT14_Varus[tier:2, items:TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin,TFT_Item_Artifact_LichBane]; TFT14_Gragas[tier:2, items:]; TFT14_Neeko[tier:1, items:]; TFT14_Vex[tier:2, items:TFT_Item_Morellonomicon,TFT_Item_JeweledGauntlet]"
NA1_5267395692,AiM02vVr-0CmTZmFeTuQTJfxhhby_i5VBoYzhMx5WLdG1tCxSZ8DKbhHbz8fWo2UL7Y9hjH0ECjFYw,YiDaiMiKanJiLo#2250,2,150,2,TFT14_AnimaSquad(5); TFT14_Armorclad(1); TFT14_Divinicorp(3); TFT14_Immortal(1); TFT14_Overlord(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Thirsty(1); TFT14_Vanguard(4),"TFT14_Sylas[tier:2, items:]; TFT14_Vayne[tier:3, items:TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade]; TFT14_Rhaast[tier:3, items:TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_SteraksGage]; TFT14_Senna[tier:2, items:TFT_Item_LastWhisper,TFT_Item_InfinityEdge,TFT14_Item_DarkWebEmblemItem]; TFT14_Jarvan[tier:2, items:TFT4_Item_OrnnAnimaVisage,TFT_Item_GargoyleStoneplate,TFT_Item_Artifact_UnendingDespair]; TFT14_Zed[tier:1, items:]; TFT14_Leona[tier:2, items:]; TFT14_Renekton[tier:1, items:]; TFT14_Aurora[tier:1, items:TFT_Item_AdaptiveHelm]"
NA1_5267395692,VnacNOhnAgDn862lg4IT3y4_KEIUx_ETFA8nk0PWuWms30PuWj-IPQWc12SstiTGhbgKy937NThykQ,AttackSpeedLulu#00001,7,76,1,TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_Controller(1); TFT14_Mob(3); TFT14_Suits(4); TFT14_Swift(2); TFT14_Thirsty(2); TFT14_Vanguard(2),"TFT14_Vi[tier:2, items:]; TFT14_TwistedFate[tier:2, items:]; TFT14_LeBlanc[tier:2, items:]; TFT14_Braum[tier:2, items:TFT_Item_RedBuff]; TFT14_Draven[tier:2, items:TFT_Item_GuinsoosRageblade,TFT4_Item_OrnnTheCollector,TFT_Item_Bloodthirster]; TFT14_Galio[tier:2, items:TFT_Item_Redemption,TFT_Item_RadiantVirtue]; TFT14_MissFortune[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_SparringGloves]; TFT14_Aurora[tier:2, items:TFT_Item_ArchangelsStaff,TFT_Item_JeweledGauntlet]"
NA1_5267395692,PafBjnWWmIlwnl3nLOBL6_ZvYn3EIlj9FSfkGk55rB83kviA2HGBAEyBhU2bP6LK__OzW8ONJEyzcw,Snake Mint#NA1,3,79,1,TFT14_AnimaSquad(3); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(2); TFT14_Netgod(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Vanguard(4),"TFT14_Sylas[tier:3, items:TFT14_Item_MobEmblemItem]; TFT14_Vayne[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_Artifact_Mittens,TFT_Item_MadredsBloodrazor]; TFT14_Braum[tier:2, items:]; TFT14_Senna[tier:3, items:TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor]; TFT14_Jarvan[tier:2, items:TFT_Item_Artifact_UnendingDespair,TFT_Item_RedBuff]; TFT14_Zed[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction]; TFT14_Leona[tier:2, items:]; TFT14_Garen[tier:1, items:TFT_Item_SteraksGage]"
NA1_5267395692,5k7AT4jXB8elbyh2qnXo9T94NUaG6etCGBScXC-DROTPenC1vdNOYHUyozCi6VXbOvwMZ4g5Y0Ky8w,Señor Wazowski#9777,4,76,0,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_EdgeRunner(7); TFT14_HotRod(1); TFT14_Marksman(2); TFT14_Supercharge(1); TFT14_Swift(2); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Kindred[tier:2, items:]; TFT14_Jax[tier:2, items:TFT4_Item_OrnnRanduinsSanctum,TFT_Item_Artifact_UnendingDespair,TFT14_MordekaiserCyberneticItem]; TFT14_Jhin[tier:2, items:]; TFT14_Naafiri[tier:2, items:]; TFT14_Varus[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT14_VarusCyberneticItem]; TFT14_Varus[tier:1, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_TitansResolve]; TFT14_Sejuani[tier:2, items:TFT14_JaxCyberneticItem,TFT_Item_RedBuff,TFT_Item_SpectralGauntlet]; TFT14_Zeri[tier:2, items:TFT_Item_HextechGunblade,TFT_Item_Deathblade,TFT_Item_GuinsoosRageblade]"
NA1_5267395692,ht_lVn9evpR-_mJ24ihaNfpoKolvrWEVmz-Sd95nuKPokmZDT-nKLT3ABBZMR69ksXwiZU_J09Usew,Rshab#NA1,5,67,0,TFT14_Armorclad(1); TFT14_Bruiser(1); TFT14_Controller(1); TFT14_Cutter(1); TFT14_HotRod(3); TFT14_Immortal(4); TFT14_Marksman(1); TFT14_StreetDemon(4); TFT14_Strong(1); TFT14_Supercharge(2); TFT14_Swift(1); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1); TFT14_Virus(1),"TFT14_NidaleeCougar[tier:2, items:TFT_Item_NeedlesslyLargeRod]; TFT14_Kindred[tier:2, items:]; TFT14_Alistar[tier:2, items:TFT_Item_AdaptiveHelm]; TFT14_Shyvana[tier:2, items:]; TFT14_Graves[tier:2, items:TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,TFT14_Item_StreetDemonEmblemItem]; TFT14_Neeko[tier:2, items:TFT_Item_NightHarvester,TFT_Item_RedBuff]; TFT14_Samira[tier:1, items:TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Zac[tier:2, items:TFT_Item_RedBuff,TFT_Item_BrambleVest,TFT4_Item_OrnnAnimaVisage]; TFT14_Viego[tier:1, items:]; TFT14_SummonLevel2[tier:3, items:TFT14_Item_Nitro_ChromeCounter]"
